Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
carbonyl-ethyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Ethyl,Carbonyl,670.1406018,1424.240062,56.79156516,1.954237321,1.2689,0.129044679,0.426683364,No
ethyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Ethyl,,610.1863682,1548.18903,56.79156516,1.954237321,1.4538,0.08630572,0.423333336,No
(3-aminopropyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Propyl,Amino,736.0469193,1485.861702,31.09614634,2.203396426,2.0059,0.204040166,0.454997204,No
(2-hydroxypropyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Propyl,Hydroxyl,715.3425471,1503.36198,38.00041349,2.203396426,1.0192,0.13289601,0.452072275,No
carbonyl-propyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Propyl,Carbonyl,682.6274004,1365.096382,63.45904697,2.203396426,1.659,0.143918468,0.416223547,No
carboxyl-propyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Propyl,Carboxyl,717.9819558,1342.195822,74.4158541,2.203396426,1.5447,0.230463274,0.402764318,No
propyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Propyl,,622.6731669,1460.661149,63.45904697,2.203396426,1.8439,0.096253383,0.413358884,No
(2-hydroxybutyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Butyl,Hydroxyl,726.9833531,1427.47077,34.32804456,2.484322533,1.4093,0.140985239,0.455688772,No
(3-aminobutyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Butyl,Amino,747.6877253,1412.300825,27.75517323,2.484322533,2.396,0.216459858,0.458131838,No
carboxyl-butyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Butyl,Carboxyl,729.6227618,1294.445298,68.3151381,2.484322533,1.9348,0.244491311,0.409137538,No
carbonyl-butyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Butyl,Carbonyl,694.2682064,1311.591894,56.6189988,2.484322533,2.0491,0.152678621,0.423681126,No
butyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Butyl,,634.3139729,1386.118905,56.6189988,2.484322533,2.234,0.102112217,0.421176179,No
(2-hydroxypentyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Pentyl,Hydroxyl,738.6324621,1366.081332,38.00041349,1.491824698,1.7994,0.14956685,0.449157766,No
(3-aminopentyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Pentyl,Amino,759.3368343,1352.713978,31.09614634,1.491824698,2.7861,0.229635523,0.452011749,No
carboxyl-pentyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Pentyl,Carboxyl,741.2718708,1254.239875,74.4158541,1.491824698,2.3249,0.259373218,0.399006244,No
carbonyl-pentyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Pentyl,Carbonyl,705.9173154,1267.12838,63.45904697,1.491824698,2.4392,0.161971994,0.412636981,No
(2-hydroxyhexyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Hexyl,Hydroxyl,750.2815711,1315.363736,31.01057424,1.491824698,2.1895,0.158670813,0.456744015,No
carbonyl-hexyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Hexyl,Carbonyl,717.5664244,1229.559666,50.5162176,1.491824698,2.8293,0.171831045,0.427936155,No
pentyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Pentyl,,645.9630819,1326.38671,63.45904697,1.491824698,2.6241,0.108327671,0.41039314,No
(3-aminoheptyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Heptyl,Amino,782.6267493,1261.942516,31.09614634,1.491824698,3.5663,0.258441631,0.448361105,No
(3-aminononyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Nonyl,Amino,805.9166643,1196.09433,31.09614634,1.491824698,4.3465,0.290861256,0.444284301,No
carboxyl-octyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Octyl,Carboxyl,776.2108948,1164.257292,57.57313923,1.491824698,3.4952,0.309677914,0.415198807,No
(3-aminohexyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Hexyl,Amino,770.9859433,1303.429018,24.77315461,1.491824698,3.1762,0.243613175,0.458684172,No
(2-hydroxydecyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Decyl,Hydroxyl,796.8614011,1177.842619,25.30645396,1.491824698,3.7499,0.200975839,0.456296601,No
hexyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Hexyl,,657.6121909,1277.413093,50.5162176,1.491824698,3.0142,0.114921453,0.425887378,No
carbonyl-heptyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Heptyl,Carbonyl,729.2072304,1197.357283,63.45904697,1.491824698,3.2194,0.182290205,0.408627639,No
carbonyl-nonyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Nonyl,Carbonyl,752.4971454,1145.141207,63.45904697,1.491824698,3.9996,0.205157186,0.404318126,No
(2-hydroxyheptyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Heptyl,Hydroxyl,761.9223771,1272.713145,38.00041349,1.491824698,2.5796,0.168328924,0.445551845,No
nonyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Nonyl,,692.5429119,1172.080691,63.45904697,1.491824698,4.1845,0.137210141,0.40262722,No
carboxyl-nonyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Nonyl,Carboxyl,787.8517008,1141.411676,74.4158541,1.491824698,3.8853,0.328527655,0.390529959,No
(2-hydroxynonyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Nonyl,Hydroxyl,785.2122921,1205.092931,38.00041349,1.491824698,3.3598,0.189444565,0.441505709,No
heptyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Heptyl,,669.2529969,1236.485461,63.45904697,1.491824698,3.4043,0.12191659,0.406728127,No
carboxyl-heptyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Heptyl,Carboxyl,764.5617858,1190.166689,74.4158541,1.491824698,3.1051,0.291909704,0.394899094,No
(3-aminodecyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Decyl,Amino,817.5657733,1169.532665,19.73585995,1.491824698,4.7366,0.308565649,0.457284895,No
carboxyl-decyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Decyl,Carboxyl,799.5008098,1121.174389,52.8532126,1.491824698,4.2754,0.348524759,0.417026189,No
carbonyl-decyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Decyl,Carbonyl,764.1462544,1123.68487,40.21315104,1.491824698,4.3897,0.21764487,0.433079896,No
decyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Decyl,,704.1920209,1146.292857,40.21315104,1.491824698,4.5746,0.145561965,0.43146317,No
(2-hydroxyoctyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Octyl,Hydroxyl,773.5714861,1236.420153,28.01370502,1.491824698,2.9697,0.178574914,0.456887507,No
(2-hydroxymethyl)trimethylammonium acetate,Ammonium,Acetate,Methyl,Hydroxyl,570.1951595,1342.37045,36.29406675,1.733253018,-1.0562,0.045671608,0.470899239,No
octyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Octyl,,680.9021059,1201.846932,45.07123571,1.491824698,3.7944,0.129337514,0.429237632,No
carboxyl-hexyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Hexyl,Carboxyl,752.9209798,1219.890484,62.71456734,1.491824698,2.715,0.27516097,0.412594716,No
(3-aminomethyl)trimethylammonium acetate,Ammonium,Acetate,Methyl,Amino,590.8995317,1312.243969,29.52975181,1.733253018,-0.0695,0.070121312,0.473854944,No
(3-aminooctyl)trimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Octyl,Amino,794.2758583,1226.612405,22.11152437,1.491824698,3.9564,0.274172678,0.458343942,No
carbonyl-octyltrimethylammonium trifluoromethanesulfonate,Ammonium,Trifluoromethanesulfonate,Octyl,Carbonyl,740.8563394,1169.515478,45.07123571,1.491824698,3.6095,0.193386001,0.431020838,No
carboxyl-tetramethylammonium acetate,Ammonium,Acetate,Methyl,Carboxyl,572.8345682,1140.814614,71.27870899,1.733253018,-0.5307,0.079201989,0.424191665,No
carbonyl-tetramethylammonium acetate,Ammonium,Acetate,Methyl,Carbonyl,537.4800128,1150.664419,59.91736206,1.733253018,-0.4164,0.049459633,0.438411503,No
tetramethylammonium acetate,Ammonium,Acetate,Methyl,,477.5257793,1244.036339,59.91736206,1.733253018,-0.2315,0.033078847,0.435583282,No
(2-hydroxyethyl)trimethylammonium acetate,Ammonium,Acetate,Ethyl,Hydroxyl,578.0414454,1241.947261,34.77127023,1.954237321,-0.6661,0.050935753,0.472063945,No
(3-aminoethyl)trimethylammonium acetate,Ammonium,Acetate,Ethyl,Amino,598.7458176,1218.288408,28.13959448,1.954237321,0.3206,0.078203548,0.474732137,No
ethyltrimethylammonium acetate,Ammonium,Acetate,Ethyl,,485.3720652,1154.835732,56.79156516,1.954237321,0.1586,0.036891541,0.438693638,No
carbonyl-ethyltrimethylammonium acetate,Ammonium,Acetate,Ethyl,Carbonyl,545.3262988,1097.819416,56.79156516,1.954237321,-0.0263,0.055160388,0.440900333,No
carboxyl-ethyltrimethylammonium acetate,Ammonium,Acetate,Ethyl,Carboxyl,580.6808541,1094.877713,68.47123953,1.954237321,-0.1406,0.088330872,0.426137835,No
(2-hydroxypropyl)trimethylammonium acetate,Ammonium,Acetate,Propyl,Hydroxyl,590.5282441,1180.65164,38.00041349,2.203396426,-0.276,0.056806647,0.466225894,No
(3-aminopropyl)trimethylammonium acetate,Ammonium,Acetate,Propyl,Amino,611.2326163,1161.139686,31.09614634,2.203396426,0.7107,0.087217349,0.469186568,No
propyltrimethylammonium acetate,Ammonium,Acetate,Propyl,,497.8588639,1103.667775,63.45904697,2.203396426,0.5487,0.041143688,0.428097838,No
(2-hydroxybutyl)trimethylammonium acetate,Ammonium,Acetate,Butyl,Hydroxyl,602.1690501,1128.035558,34.32804456,2.484322533,0.1141,0.060264403,0.46944468,No
carboxyl-propyltrimethylammonium acetate,Ammonium,Acetate,Propyl,Carboxyl,593.1676528,1065.792581,74.4158541,2.203396426,0.2495,0.098511956,0.416128225,No
(3-aminobutyl)trimethylammonium acetate,Ammonium,Acetate,Butyl,Amino,622.8734223,1111.513036,27.75517323,2.484322533,1.1008,0.092526169,0.471912308,No
carbonyl-propyltrimethylammonium acetate,Ammonium,Acetate,Propyl,Carbonyl,557.8130974,1065.322704,63.45904697,2.203396426,0.3638,0.061518217,0.429985297,No
butyltrimethylammonium acetate,Ammonium,Acetate,Butyl,,509.4996699,1058.841324,56.6189988,2.484322533,0.9388,0.043648057,0.435407283,No
(3-aminopentyl)trimethylammonium acetate,Ammonium,Acetate,Pentyl,Amino,634.5225313,1073.439367,31.09614634,1.491824698,1.4909,0.098158132,0.465424723,No
(2-hydroxypentyl)trimethylammonium acetate,Ammonium,Acetate,Pentyl,Hydroxyl,613.8181591,1087.754745,38.00041349,1.491824698,0.5042,0.063932628,0.462553007,No
carbonyl-butyltrimethylammonium acetate,Ammonium,Acetate,Butyl,Carbonyl,569.4539034,1033.735824,56.6189988,2.484322533,0.7539,0.065262761,0.437068383,No
carboxyl-butyltrimethylammonium acetate,Ammonium,Acetate,Butyl,Carboxyl,604.8084588,1036.843853,68.3151381,2.484322533,0.6396,0.104508266,0.422180314,No
carboxyl-pentyltrimethylammonium acetate,Ammonium,Acetate,Pentyl,Carboxyl,616.4575678,1013.306361,74.4158541,1.491824698,1.0297,0.110869565,0.411764382,No
carbonyl-pentyltrimethylammonium acetate,Ammonium,Acetate,Pentyl,Carbonyl,581.1030124,1008.541933,63.45904697,1.491824698,1.144,0.069235231,0.42569502,No
pentyltrimethylammonium acetate,Ammonium,Acetate,Pentyl,,521.1487789,1025.049301,63.45904697,1.491824698,1.3289,0.046304865,0.424180941,No
(2-hydroxyhexyl)trimethylammonium acetate,Ammonium,Acetate,Hexyl,Hydroxyl,625.4672681,1055.886609,31.01057424,1.491824698,0.8943,0.067824134,0.469817217,No
(3-aminohexyl)trimethylammonium acetate,Ammonium,Acetate,Hexyl,Amino,646.1716403,1043.265274,24.77315461,1.491824698,1.881,0.104132905,0.471770731,No
carboxyl-hexyltrimethylammonium acetate,Ammonium,Acetate,Hexyl,Carboxyl,628.1066768,993.7574075,62.71456734,1.491824698,1.4198,0.117618069,0.425100157,No
(3-aminoheptyl)trimethylammonium acetate,Ammonium,Acetate,Heptyl,Amino,657.8124463,1018.710884,31.09614634,1.491824698,2.2711,0.110471356,0.461158509,No
carbonyl-hexyltrimethylammonium acetate,Ammonium,Acetate,Hexyl,Carbonyl,592.7521214,987.9417048,50.5162176,1.491824698,1.5341,0.0734495,0.440704322,No
carbonyl-heptyltrimethylammonium acetate,Ammonium,Acetate,Heptyl,Carbonyl,604.3929274,970.7371449,63.45904697,1.491824698,1.9242,0.077920287,0.421139633,No
(2-hydroxyoctyl)trimethylammonium acetate,Ammonium,Acetate,Octyl,Hydroxyl,648.7571831,1008.619536,28.01370502,1.491824698,1.6745,0.076332179,0.469419609,No
hexyltrimethylammonium acetate,Ammonium,Acetate,Hexyl,,532.7978879,998.6230777,50.5162176,1.491824698,1.719,0.049123389,0.439289879,No
(3-aminooctyl)trimethylammonium acetate,Ammonium,Acetate,Octyl,Amino,669.4615553,998.4235929,22.11152437,1.491824698,2.6612,0.117195622,0.470884505,No
(2-hydroxyheptyl)trimethylammonium acetate,Ammonium,Acetate,Heptyl,Hydroxyl,637.1080741,1029.99211,38.00041349,1.491824698,1.2844,0.071952512,0.458338802,No
heptyltrimethylammonium acetate,Ammonium,Acetate,Heptyl,,544.4386939,977.3361843,63.45904697,1.491824698,2.1091,0.052113473,0.419795022,No
carboxyl-heptyltrimethylammonium acetate,Ammonium,Acetate,Heptyl,Carboxyl,639.7474828,977.218797,74.4158541,1.491824698,1.8099,0.124777346,0.407179467,No
carboxyl-octyltrimethylammonium acetate,Ammonium,Acetate,Octyl,Carboxyl,651.3965918,963.117053,57.57313923,1.491824698,2.2,0.132372401,0.427277679,No
carbonyl-octyltrimethylammonium acetate,Ammonium,Acetate,Octyl,Carbonyl,616.0420364,956.2287818,45.07123571,1.491824698,2.3143,0.082663206,0.443305122,No
octyltrimethylammonium acetate,Ammonium,Acetate,Octyl,,556.0878029,959.9088069,45.07123571,1.491824698,2.4992,0.055285561,0.442010462,No
(2-hydroxynonyl)trimethylammonium acetate,Ammonium,Acetate,Nonyl,Hydroxyl,660.3979891,990.6014964,38.00041349,1.491824698,2.0646,0.080978432,0.453810511,No
(3-aminononyl)trimethylammonium acetate,Ammonium,Acetate,Nonyl,Amino,681.1023613,981.3023322,31.09614634,1.491824698,3.0513,0.124329185,0.456596176,No
carboxyl-nonyltrimethylammonium acetate,Ammonium,Acetate,Nonyl,Carboxyl,663.0373978,950.8829377,74.4158541,1.491824698,2.5901,0.140429758,0.402427798,No
carbonyl-nonyltrimethylammonium acetate,Ammonium,Acetate,Nonyl,Carbonyl,627.6828424,943.7577146,63.45904697,1.491824698,2.7044,0.087694821,0.416399161,No
nonyltrimethylammonium acetate,Ammonium,Acetate,Nonyl,,567.7286089,945.2983397,63.45904697,1.491824698,2.8893,0.05865073,0.415141127,No
(3-aminodecyl)trimethylammonium acetate,Ammonium,Acetate,Decyl,Amino,692.7514703,966.732522,19.73585995,1.491824698,3.4414,0.131896961,0.46939212,No
(2-hydroxydecyl)trimethylammonium acetate,Ammonium,Acetate,Decyl,Hydroxyl,672.0470981,975.2788961,25.30645396,1.491824698,2.4547,0.085907497,0.468397731,No
carbonyl-decyltrimethylammonium acetate,Ammonium,Acetate,Decyl,Carbonyl,639.3319514,932.9901657,40.21315104,1.491824698,3.0945,0.093032705,0.444978454,No
carboxyl-decyltrimethylammonium acetate,Ammonium,Acetate,Decyl,Carboxyl,674.6865068,940.2324905,52.8532126,1.491824698,2.9802,0.148977557,0.428760531,No
decyltrimethylammonium acetate,Ammonium,Acetate,Decyl,,579.3777179,932.9480513,40.21315104,1.491824698,3.2794,0.062220733,0.443747535,No
carbonyl-tetramethylammonium formate,Ammonium,Formate,Methyl,Carbonyl,524.6092703,1117.263858,59.91736206,1.733253018,-0.8065,0.044348044,0.44158329,No
(3-aminomethyl)trimethylammonium formate,Ammonium,Formate,Methyl,Amino,578.0287892,1288.532454,29.52975181,1.733253018,-0.4596,0.062874364,0.476861177,No
(2-hydroxymethyl)trimethylammonium formate,Ammonium,Formate,Methyl,Hydroxyl,557.324417,1322.166133,36.29406675,1.733253018,-1.4463,0.040951506,0.473845436,No
carboxyl-tetramethylammonium formate,Ammonium,Formate,Methyl,Carboxyl,559.9638257,1111.028753,71.27870899,1.733253018,-0.9208,0.071016566,0.427301764,No
tetramethylammonium formate,Ammonium,Formate,Methyl,,464.6550368,1207.573037,59.91736206,1.733253018,-0.6216,0.029660191,0.438807367,No
(2-hydroxyethyl)trimethylammonium formate,Ammonium,Formate,Ethyl,Hydroxyl,565.1707029,1215.374026,34.77127023,1.954237321,-1.0562,0.045671608,0.47511903,No
(3-aminoethyl)trimethylammonium formate,Ammonium,Formate,Ethyl,Amino,585.8750751,1189.631323,28.13959448,1.954237321,-0.0695,0.070121312,0.477822938,No
carboxyl-ethyltrimethylammonium formate,Ammonium,Formate,Ethyl,Carboxyl,567.8101116,1065.890976,68.47123953,1.954237321,-0.5307,0.079201989,0.429234306,No
carbonyl-ethyltrimethylammonium formate,Ammonium,Formate,Ethyl,Carbonyl,532.4555563,1065.322915,56.79156516,1.954237321,-0.4164,0.049459633,0.444056686,No
ethyltrimethylammonium formate,Ammonium,Formate,Ethyl,,472.5013227,1116.207,56.79156516,1.954237321,-0.2315,0.033078847,0.441954752,No
(2-hydroxybutyl)trimethylammonium formate,Ammonium,Formate,Butyl,Hydroxyl,589.2983076,1100.571119,34.32804456,2.484322533,-0.276,0.054036154,0.472515032,No
carbonyl-butyltrimethylammonium formate,Ammonium,Formate,Butyl,Carbonyl,556.5831609,1004.97515,56.6189988,2.484322533,0.3638,0.058517938,0.44016091,No
(3-aminobutyl)trimethylammonium formate,Ammonium,Formate,Butyl,Amino,610.0026798,1083.081321,27.75517323,2.484322533,0.7107,0.082963709,0.474999305,No
carboxyl-butyltrimethylammonium formate,Ammonium,Formate,Butyl,Carboxyl,591.9377163,1010.841153,68.3151381,2.484322533,0.2495,0.093707471,0.425225831,No
carbonyl-propyltrimethylammonium formate,Ammonium,Formate,Propyl,Carbonyl,544.9423549,1034.913065,63.45904697,2.203396426,-0.0263,0.055160388,0.433105998,No
(2-hydroxypropyl)trimethylammonium formate,Ammonium,Formate,Propyl,Hydroxyl,577.6575016,1153.185219,38.00041349,2.203396426,-0.6661,0.050935753,0.469296268,No
(3-aminopropyl)trimethylammonium formate,Ammonium,Formate,Propyl,Amino,598.3618738,1132.292943,31.09614634,2.203396426,0.3206,0.078203548,0.472280642,No
carboxyl-propyltrimethylammonium formate,Ammonium,Formate,Propyl,Carboxyl,580.2969103,1038.473743,74.4158541,2.203396426,-0.1406,0.088330872,0.41919622,No
propyltrimethylammonium formate,Ammonium,Formate,Propyl,,484.9881214,1067.149516,63.45904697,2.203396426,0.1586,0.036891541,0.43132289,No
butyltrimethylammonium formate,Ammonium,Formate,Butyl,,496.6289274,1024.296431,56.6189988,2.484322533,0.5487,0.039137087,0.438598611,No
(2-hydroxypentyl)trimethylammonium formate,Ammonium,Formate,Pentyl,Hydroxyl,600.9474166,1061.090846,38.00041349,1.491824698,0.1141,0.057325273,0.465609687,No
(3-aminopentyl)trimethylammonium formate,Ammonium,Formate,Pentyl,Amino,621.6517888,1046.062977,31.09614634,1.491824698,1.1008,0.088013615,0.468493701,No
carboxyl-pentyltrimethylammonium formate,Ammonium,Formate,Pentyl,Carboxyl,603.5868253,988.6383815,74.4158541,1.491824698,0.6396,0.099411338,0.414787106,No
carbonyl-pentyltrimethylammonium formate,Ammonium,Formate,Pentyl,Carbonyl,568.2322699,981.4342056,63.45904697,1.491824698,0.7539,0.062079858,0.428759305,No
pentyltrimethylammonium formate,Ammonium,Formate,Pentyl,,508.2780364,992.7143253,63.45904697,1.491824698,0.9388,0.041519316,0.427334501,No
(2-hydroxyhexyl)trimethylammonium formate,Ammonium,Formate,Hexyl,Hydroxyl,612.5965256,1030.33119,31.01057424,1.491824698,0.5042,0.060814597,0.472854962,No
(3-aminohexyl)trimethylammonium formate,Ammonium,Formate,Hexyl,Amino,633.3008978,1017.164763,24.77315461,1.491824698,1.4909,0.093370903,0.474817919,No
carboxyl-hexyltrimethylammonium formate,Ammonium,Formate,Hexyl,Carboxyl,615.2359343,970.3719868,62.71456734,1.491824698,1.0297,0.105462392,0.428100979,No
carbonyl-hexyltrimethylammonium formate,Ammonium,Formate,Hexyl,Carbonyl,579.8813789,962.3999014,50.5162176,1.491824698,1.144,0.065858589,0.443741854,No
hexyltrimethylammonium formate,Ammonium,Formate,Hexyl,,519.9271454,968.431374,50.5162176,1.491824698,1.3289,0.04404655,0.442406812,No
(2-hydroxyheptyl)trimethylammonium formate,Ammonium,Formate,Heptyl,Hydroxyl,624.2373316,1005.634662,38.00041349,1.491824698,0.8943,0.064516312,0.461356083,No
(3-aminoheptyl)trimethylammonium formate,Ammonium,Formate,Heptyl,Amino,644.9417038,993.9238427,31.09614634,1.491824698,1.881,0.099054284,0.464183267,No
